,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
7529,180000.0,2,3,2,27,-1,-1,-1,-1,-1,-1,3898.0,0.0,715.0,4079.0,0.0,213.0,0.0,715.0,6942.0,0.0,213.0,0.0,0
7543,130000.0,2,3,2,27,0,0,0,0,0,0,49780.0,51200.0,88209.0,53958.0,50577.0,41585.0,2300.0,50577.0,2000.0,2000.0,1488.0,1542.0,0
7545,80000.0,2,3,2,34,-2,-2,-2,-2,-2,-2,585.0,-395.0,-2241.0,0.0,0.0,0.0,395.0,1846.0,8759.0,0.0,0.0,0.0,0
7551,200000.0,1,3,1,44,0,0,0,0,0,0,69106.0,70393.0,73220.0,74419.0,76078.0,77822.0,3000.0,4000.0,3000.0,3000.0,3000.0,3000.0,0
7561,70000.0,2,3,2,29,-1,-1,2,0,0,0,24336.0,25510.0,24726.0,25377.0,24818.0,14978.0,3010.0,0.0,875.0,600.0,1000.0,600.0,0
7570,50000.0,1,3,1,42,0,0,0,0,0,0,50708.0,44610.0,44043.0,28557.0,27903.0,29164.0,1872.0,1566.0,983.0,1027.0,3000.0,999.0,0
7571,220000.0,2,3,1,25,0,0,0,0,0,0,93674.0,123673.0,92036.0,93935.0,94607.0,93903.0,3500.0,4846.0,3000.0,3000.0,3000.0,10000.0,0
7602,10000.0,2,3,1,47,0,0,0,0,0,0,2855.0,3871.0,4883.0,5053.0,5275.0,0.0,1069.0,1081.0,251.0,375.0,0.0,0.0,1
7611,80000.0,1,3,1,60,0,0,0,0,0,0,68085.0,70604.0,26890.0,27450.0,27634.0,28216.0,10000.0,1500.0,1000.0,1100.0,1041.0,1500.0,0
7615,30000.0,2,3,2,23,0,0,0,0,-1,-1,2277.0,3158.0,4080.0,5080.0,150.0,178.0,1078.0,1000.0,1000.0,150.0,178.0,300.0,0
7616,50000.0,1,3,1,51,2,0,0,0,0,0,55028.0,50184.0,50391.0,19867.0,20154.0,18732.0,3000.0,1600.0,1000.0,1000.0,1000.0,1000.0,1
7619,50000.0,1,3,2,23,0,0,0,0,0,0,47033.0,43512.0,32287.0,34156.0,14618.0,3648.0,1707.0,1318.0,496.0,1076.0,708.0,20027.0,0
7621,140000.0,1,3,1,33,0,0,0,0,0,0,140795.0,93199.0,64487.0,53220.0,50051.0,45859.0,3609.0,2039.0,3014.0,2514.0,1656.0,1005.0,0
7625,20000.0,2,3,3,48,0,0,0,0,0,0,19590.0,19120.0,18932.0,18749.0,18620.0,18668.0,1308.0,1593.0,800.0,700.0,741.0,531.0,0
7632,80000.0,1,3,2,33,0,0,2,2,2,2,30013.0,33514.0,34662.0,35784.0,37065.0,36320.0,4000.0,2000.0,2000.0,2000.0,0.0,3600.0,0
7638,20000.0,1,3,2,32,0,0,0,0,2,2,4338.0,5355.0,6369.0,6891.0,6635.0,7287.0,1092.0,1106.0,628.0,0.0,762.0,0.0,0
7639,20000.0,1,3,3,48,1,-2,-1,0,0,0,-739.0,-5978.0,16089.0,14457.0,20106.0,10258.0,0.0,42400.0,289.0,201.0,410.0,0.0,1
7644,30000.0,1,3,2,49,0,-1,-1,0,-1,-1,15966.0,240.0,17433.0,16865.0,29220.0,11400.0,262.0,20416.0,852.0,29220.0,728.0,0.0,0
7648,90000.0,2,3,1,42,0,0,0,0,0,0,14376.0,15374.0,11195.0,8948.0,9143.0,6003.0,1278.0,1086.0,581.0,273.0,227.0,162.0,0
7650,200000.0,1,3,2,36,-2,-2,-2,-2,-2,-2,45810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40714.0,1
7653,20000.0,1,3,1,39,0,0,0,0,0,0,16946.0,14960.0,12772.0,12630.0,12524.0,11179.0,1529.0,1161.0,409.0,444.0,405.0,163.0,0
7660,80000.0,1,3,2,44,2,0,0,0,-2,-2,78950.0,79788.0,70319.0,0.0,0.0,0.0,2815.0,1858.0,0.0,0.0,0.0,0.0,1
7675,130000.0,2,3,1,38,0,0,0,0,0,0,100443.0,95794.0,92765.0,48481.0,47779.0,42362.0,3516.0,4112.0,2007.0,2516.0,1119.0,1016.0,1
7677,20000.0,2,3,1,23,0,0,0,0,2,2,20030.0,18808.0,17080.0,18293.0,18752.0,19195.0,1600.0,1300.0,1500.0,900.0,900.0,787.0,0
7679,50000.0,2,3,2,41,2,2,2,2,2,2,24064.0,24981.0,25473.0,25857.0,26298.0,25725.0,1600.0,1200.0,1100.0,1000.0,0.0,1948.0,1
7682,240000.0,1,3,1,48,0,0,0,0,0,0,111990.0,125109.0,129014.0,131864.0,134744.0,138504.0,15000.0,6000.0,5000.0,5000.0,6000.0,6000.0,0
7698,110000.0,2,3,2,31,0,0,0,0,0,0,77595.0,78322.0,66068.0,61486.0,60695.0,58147.0,3700.0,2212.0,2100.0,2200.0,2200.0,1910.0,0
7699,60000.0,2,3,2,23,0,0,0,0,-1,0,23268.0,16603.0,8651.0,500.0,29468.0,30201.0,1215.0,1001.0,502.0,29468.0,1201.0,1000.0,0
7702,410000.0,1,3,2,38,-1,-1,-1,-1,-1,-1,4822.0,232.0,2255.0,2546.0,2650.0,6286.0,233.0,2266.0,2558.0,2663.0,6303.0,12.0,0
7703,130000.0,2,3,2,53,0,0,0,0,0,0,100184.0,99001.0,88214.0,90167.0,90682.0,92672.0,4700.0,3200.0,3403.0,3300.0,3500.0,3300.0,0
7709,80000.0,1,3,1,47,0,0,0,0,-1,0,78415.0,80093.0,74598.0,34712.0,40452.0,39762.0,3369.0,1688.0,694.0,44492.0,1455.0,1365.0,1
7729,190000.0,1,3,1,44,1,-1,2,0,0,0,-1600.0,2400.0,2184.0,2184.0,2184.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0
7730,50000.0,2,3,1,53,-1,-1,-1,-1,-1,-1,4794.0,3848.0,4682.0,4521.0,4165.0,4809.0,4000.0,5000.0,5000.0,4200.0,4810.0,4763.0,0
7749,250000.0,1,3,1,44,-1,-1,-1,-1,-1,-1,6826.0,3900.0,4482.0,43546.0,38051.0,576.0,3924.0,4482.0,43676.0,38166.0,576.0,2389.0,1
7752,120000.0,1,3,2,44,4,3,2,0,0,0,149229.0,138487.0,127516.0,124530.0,120937.0,67711.0,0.0,0.0,6000.0,5067.0,1548.0,120862.0,1
7760,80000.0,1,3,1,38,-1,-1,2,0,-1,2,6270.0,14412.0,12540.0,1261.0,2705.0,1261.0,19421.0,0.0,0.0,2705.0,0.0,1261.0,1
7773,80000.0,2,3,1,44,-1,-1,-1,-2,-2,-2,5730.0,5837.0,0.0,0.0,0.0,0.0,5837.0,0.0,0.0,0.0,0.0,0.0,0
7785,100000.0,1,3,3,48,2,-1,0,0,0,0,10514.0,8408.0,5250.0,9360.0,4098.0,800.0,13008.0,1119.0,7110.0,110.0,102.0,0.0,1
7787,50000.0,1,3,2,49,0,0,0,0,0,0,34461.0,35582.0,40610.0,11292.0,3266.0,10012.0,2000.0,6000.0,2000.0,2200.0,10000.0,2100.0,0
7806,50000.0,1,3,2,26,0,0,0,0,0,-1,24132.0,20109.0,19932.0,19762.0,10708.0,20148.0,1902.0,1200.0,30.0,1031.0,20201.0,605.0,0
7808,50000.0,1,3,2,29,0,0,0,0,0,0,47863.0,48261.0,19258.0,19268.0,19040.0,19555.0,2000.0,2000.0,1000.0,1000.0,1000.0,1000.0,0
7809,70000.0,2,3,1,40,0,0,0,0,0,0,65198.0,65674.0,58599.0,49179.0,49080.0,49705.0,2924.0,1924.0,1726.0,1763.0,2136.0,1384.0,0
7816,10000.0,2,3,1,51,1,2,0,0,2,2,2731.0,2541.0,3499.0,4441.0,4233.0,5566.0,0.0,1000.0,1000.0,0.0,2000.0,1170.0,0
7818,120000.0,1,3,1,38,-1,-1,-1,-1,0,-1,3465.0,5543.0,5463.0,10912.0,5228.0,9769.0,5558.0,5479.0,10929.0,24.0,9769.0,18.0,0
7837,290000.0,2,3,2,27,0,0,0,-1,-1,-1,63584.0,28972.0,10772.0,22463.0,164570.0,9672.0,2000.0,1399.0,22468.0,164791.0,9672.0,18889.0,0
7840,150000.0,2,3,2,23,0,0,0,0,0,0,6319.0,8190.0,6686.0,7686.0,4526.0,65839.0,2000.0,1000.0,1000.0,0.0,63300.0,11632.0,0
7853,260000.0,1,3,2,27,0,0,0,0,0,0,132755.0,137049.0,137558.0,140455.0,144032.0,146615.0,6417.0,5000.0,5184.0,6000.0,5026.0,4005.0,0
7861,100000.0,2,3,2,28,0,-1,-1,0,0,0,7220.0,13677.0,49773.0,61244.0,31410.0,20529.0,13695.0,49813.0,50054.0,33.0,10028.0,100000.0,0
7869,220000.0,2,3,1,47,-1,-1,-1,-1,-1,-1,38412.0,50367.0,64735.0,22792.0,184483.0,62140.0,50451.0,64775.0,22794.0,184483.0,62140.0,48080.0,0
7894,80000.0,2,3,1,44,-1,-1,-1,-1,-1,-1,485.0,10735.0,2954.0,24243.0,7043.0,13531.0,10735.0,2957.0,24277.0,7046.0,13671.0,3206.0,0
7899,80000.0,2,3,1,53,0,0,0,0,0,0,66002.0,68679.0,70906.0,71474.0,72936.0,63912.0,5000.0,5000.0,3000.0,3000.0,3000.0,3000.0,0
7909,50000.0,2,3,2,55,0,0,0,0,0,0,47860.0,47294.0,45136.0,29378.0,29750.0,30327.0,1936.0,3654.0,1038.0,1222.0,1217.0,946.0,0
7917,60000.0,1,3,2,25,0,0,0,0,0,0,57530.0,59869.0,59942.0,28934.0,27461.0,28504.0,3869.0,2742.0,1200.0,1461.0,1504.0,1683.0,0
7923,30000.0,2,3,2,53,0,0,0,0,2,0,21101.0,21831.0,23457.0,24972.0,24432.0,25126.0,1374.0,2000.0,1908.0,0.0,1100.0,1000.0,0
7927,120000.0,2,3,1,50,0,0,0,0,0,0,119231.0,120651.0,73115.0,64398.0,42588.0,42863.0,3825.0,2276.0,1909.0,1510.0,1663.0,1445.0,0
7940,50000.0,1,3,0,50,0,0,0,0,0,0,9404.0,10745.0,12058.0,13256.0,14437.0,16985.0,1500.0,1500.0,1400.0,1400.0,2800.0,0.0,0
7949,330000.0,1,3,2,48,1,-1,-1,-1,-1,-1,0.0,571.0,0.0,11942.0,300.0,-200.0,571.0,0.0,11942.0,300.0,0.0,0.0,0
7950,100000.0,2,3,1,53,0,0,0,0,0,0,99768.0,100098.0,75296.0,73774.0,75603.0,77807.0,3919.0,3010.0,3000.0,6000.0,3500.0,3000.0,0
7951,50000.0,2,3,2,35,0,0,0,0,0,0,33507.0,32401.0,7087.0,7227.0,7378.0,7527.0,1108.0,1118.0,258.0,267.0,271.0,1147.0,0
7955,50000.0,2,3,0,27,2,0,-1,-1,-2,-2,49929.0,49667.0,780.0,0.0,0.0,0.0,1750.0,780.0,0.0,0.0,0.0,0.0,0
7963,160000.0,1,3,1,46,-1,-1,-1,-1,-1,-1,1672.0,766.0,762.0,762.0,762.0,762.0,766.0,762.0,762.0,762.0,762.0,762.0,0
7968,20000.0,1,3,1,45,0,0,2,2,2,2,10574.0,13097.0,12595.0,13157.0,12803.0,13851.0,3010.0,0.0,1070.0,0.0,1260.0,0.0,1
7969,70000.0,2,3,1,56,0,0,-2,-2,-2,-1,16976.0,0.0,0.0,0.0,0.0,1000.0,5000.0,0.0,0.0,0.0,1000.0,1770.0,0
7973,50000.0,1,3,2,34,-1,2,2,-2,-2,-2,780.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7975,200000.0,2,3,2,33,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,1246.0,-3.0,0.0,0.0,0.0,1246.0,0.0,1266.0,0
7984,30000.0,2,3,2,21,2,2,2,0,0,0,28309.0,31229.0,29752.0,27262.0,27262.0,24265.0,3700.0,0.0,0.0,0.0,0.0,0.0,0
7990,50000.0,1,3,2,52,0,0,0,0,0,0,48946.0,98823.0,50031.0,20413.0,18336.0,18405.0,2047.0,3167.0,682.0,662.0,1000.0,1000.0,0
7991,80000.0,2,3,1,38,-1,-1,-1,0,0,-2,330.0,0.0,330.0,330.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0
7993,270000.0,2,3,1,30,-1,-1,-2,-2,-1,-1,3842.0,3934.0,0.0,0.0,3353.0,764.0,3934.0,0.0,0.0,3353.0,764.0,35532.0,0
8010,80000.0,2,3,1,28,0,0,0,0,0,0,75903.0,34137.0,32390.0,32651.0,32170.0,31493.0,2014.0,1705.0,2000.0,2000.0,3000.0,3000.0,0
8019,300000.0,1,3,1,61,-1,-1,-2,-1,2,2,274750.0,0.0,0.0,411.0,261.0,8561.0,0.0,0.0,411.0,0.0,8300.0,0.0,1
8026,190000.0,1,3,1,50,0,0,0,2,0,0,106410.0,108770.0,115325.0,112063.0,114484.0,121179.0,5491.0,9800.0,0.0,4300.0,8700.0,4500.0,0
8030,50000.0,2,3,1,52,0,0,0,0,0,0,41140.0,41599.0,32533.0,23156.0,23782.0,24386.0,1500.0,1500.0,1000.0,1000.0,1000.0,1000.0,0
8040,70000.0,1,3,2,32,0,0,0,0,0,0,65460.0,65721.0,45492.0,45482.0,46371.0,47603.0,2352.0,2030.0,1800.0,2000.0,2000.0,2000.0,1
8043,170000.0,1,3,2,36,-1,-1,-1,0,0,-1,396.0,5596.0,6953.0,16157.0,28856.0,4941.0,5596.0,6953.0,10000.0,15000.0,4941.0,22114.0,1
8052,90000.0,1,3,2,32,0,0,0,-1,-1,-2,87182.0,82741.0,68883.0,265.0,-613.0,-613.0,3045.0,1497.0,265.0,0.0,0.0,31000.0,0
8060,200000.0,1,3,1,28,-1,-1,-1,-1,-1,-2,1793.0,5189.0,8627.0,1530.0,-200.0,-200.0,5191.0,9003.0,1530.0,0.0,0.0,980.0,0
8063,360000.0,1,3,2,41,2,-1,0,0,0,0,218.0,7022.0,9744.0,89215.0,98256.0,99145.0,7022.0,3001.0,80000.0,10500.0,5000.0,10000.0,0
8075,100000.0,2,3,2,46,1,-1,2,2,-1,0,0.0,203.0,203.0,0.0,7856.0,16544.0,203.0,0.0,0.0,7856.0,10000.0,865.0,0
8080,230000.0,1,3,1,30,0,0,0,0,0,0,105105.0,51584.0,44005.0,35161.0,24985.0,25176.0,2068.0,1894.0,1466.0,1018.0,1136.0,503.0,0
8082,50000.0,1,3,1,65,1,2,2,2,2,2,11763.0,11283.0,13288.0,12780.0,13522.0,13155.0,0.0,2200.0,0.0,1100.0,0.0,1200.0,1
8084,90000.0,1,3,2,27,2,2,2,2,0,0,90221.0,91898.0,91334.0,59253.0,58519.0,58443.0,4000.0,2090.0,0.0,2078.0,2900.0,2000.0,1
8110,50000.0,2,3,1,22,2,2,2,2,2,2,40189.0,43434.0,44316.0,45189.0,46214.0,48904.0,3900.0,1900.0,1900.0,1900.0,3600.0,0.0,0
8129,30000.0,1,3,2,24,2,2,2,0,0,-2,28470.0,31407.0,30200.0,30000.0,0.0,0.0,3407.0,0.0,0.0,0.0,0.0,0.0,0
8134,50000.0,2,3,1,35,2,2,2,2,0,0,49873.0,50796.0,49727.0,21826.0,10208.0,10100.0,2200.0,568.0,0.0,516.0,400.0,300.0,1
8160,70000.0,2,3,1,32,0,0,0,2,0,0,10856.0,10822.0,13627.0,10852.0,12676.0,14463.0,2000.0,3000.0,0.0,2000.0,3000.0,4000.0,0
8176,230000.0,1,3,1,45,0,0,0,0,0,0,203135.0,208225.0,178559.0,172772.0,175057.0,177113.0,10000.0,6528.0,6000.0,6500.0,7000.0,10000.0,0
8183,160000.0,2,3,1,48,0,0,2,0,0,0,153390.0,158421.0,152835.0,152638.0,142454.0,128895.0,15102.0,0.0,6000.0,5300.0,4784.0,4500.0,0
8184,50000.0,2,3,2,58,1,-1,2,0,0,0,0.0,9587.0,8845.0,8867.0,9074.0,9254.0,10587.0,331.0,317.0,350.0,331.0,500.0,0
8185,20000.0,1,3,1,41,0,0,0,2,0,0,13225.0,13655.0,14461.0,13221.0,12591.0,12631.0,1700.0,2100.0,0.0,458.0,1000.0,1000.0,1
8206,50000.0,1,3,1,45,0,0,0,0,0,0,29875.0,15028.0,5639.0,6389.0,7130.0,7857.0,1700.0,1250.0,1000.0,1000.0,1000.0,1000.0,0
8207,50000.0,1,3,1,51,0,0,0,0,0,0,43045.0,42965.0,43132.0,43995.0,43230.0,43334.0,1738.0,1653.0,1516.0,1530.0,2139.0,1572.0,0
8215,450000.0,1,3,1,42,2,0,0,0,0,0,152652.0,128708.0,100429.0,77069.0,63851.0,36877.0,7032.0,3003.0,10000.0,11000.0,3000.0,58000.0,1
8226,10000.0,1,3,2,36,-1,-1,-1,-1,2,2,6517.0,344.0,0.0,10040.0,9735.0,10362.0,344.0,900.0,10040.0,0.0,790.0,0.0,0
8230,50000.0,2,3,1,46,4,5,4,3,2,0,33100.0,32319.0,31499.0,30748.0,30162.0,30016.0,0.0,0.0,0.0,0.0,3100.0,798.0,1
8239,40000.0,2,3,1,39,-2,-2,-2,-2,-2,-2,7955.0,5392.0,5151.0,3434.0,1143.0,0.0,5392.0,5151.0,3434.0,1143.0,0.0,0.0,0
8241,100000.0,1,3,2,26,2,0,0,0,0,0,107643.0,109895.0,93420.0,73119.0,73642.0,71579.0,4048.0,3105.0,2700.0,2510.0,2703.0,2700.0,1
8250,150000.0,2,3,1,39,2,2,0,0,0,0,153994.0,147038.0,122498.0,75782.0,71306.0,69737.0,0.0,5000.0,3000.0,3000.0,3000.0,5000.0,0
8266,310000.0,2,3,2,30,-1,0,0,0,0,0,118109.0,131107.0,97009.0,51757.0,50009.0,45262.0,18008.0,20000.0,12000.0,5000.0,3000.0,1900.0,0
8267,30000.0,1,3,2,25,0,0,0,0,0,2,22821.0,23846.0,24864.0,25360.0,26999.0,26414.0,1397.0,1415.0,911.0,2051.0,0.0,1500.0,0
8275,200000.0,2,3,1,27,1,2,2,2,3,4,104307.0,101788.0,110000.0,115000.0,120000.0,127640.0,0.0,10000.0,5000.0,5000.0,7661.0,6608.0,0
8279,90000.0,2,3,1,39,-1,-1,-1,-1,-1,-1,7328.0,3697.0,4487.0,3169.0,3847.0,5403.0,3784.0,4511.0,3174.0,3852.0,5417.0,4720.0,0
8283,20000.0,1,3,2,51,0,0,0,0,-1,-1,9953.0,13989.0,14953.0,14710.0,900.0,0.0,5000.0,1275.0,2704.0,3200.0,0.0,0.0,0
8290,180000.0,1,3,2,40,0,0,0,0,0,-1,66218.0,15155.0,11052.0,8541.0,37951.0,57757.0,1811.0,5008.0,5000.0,30000.0,62010.0,50077.0,0
8293,50000.0,2,3,2,23,2,2,2,2,2,2,42304.0,45327.0,46294.0,47147.0,46272.0,49050.0,3695.0,2000.0,1900.0,0.0,3700.0,0.0,1
8302,30000.0,2,3,2,24,1,3,2,2,2,0,23031.0,22393.0,21736.0,23192.0,22701.0,22954.0,0.0,0.0,1800.0,0.0,1000.0,1000.0,0
8316,320000.0,2,3,2,45,0,0,0,0,0,0,300598.0,308931.0,186223.0,114605.0,117159.0,119733.0,14227.0,9334.0,4106.0,4405.0,4678.0,4527.0,0
8332,60000.0,1,3,1,57,0,0,0,0,0,0,20865.0,16590.0,10816.0,6956.0,2489.0,0.0,1262.0,1003.0,0.0,1050.0,0.0,0.0,0
8337,30000.0,2,3,1,39,2,2,2,2,2,2,20652.0,24993.0,24293.0,25896.0,26435.0,25859.0,4700.0,0.0,2010.0,1100.0,0.0,2100.0,0
8344,320000.0,2,3,1,39,-1,-1,-1,-1,-1,0,3065.0,41679.0,8275.0,8275.0,7606.0,14611.0,41679.0,8344.0,8275.0,7606.0,10000.0,11010.0,0
8358,200000.0,1,3,1,38,0,0,0,0,0,0,181532.0,179645.0,180615.0,180127.0,166755.0,167416.0,8218.0,7912.0,6284.0,6313.0,6200.0,6419.0,0
8360,130000.0,2,3,1,45,1,-1,2,-1,-1,-1,0.0,780.0,390.0,540.0,11040.0,953.0,780.0,0.0,540.0,11040.0,953.0,9622.0,0
8362,50000.0,2,3,1,52,0,0,2,-1,0,0,22916.0,13238.0,346.0,14580.0,11231.0,10804.0,1656.0,0.0,14580.0,500.0,458.0,873.0,1
8375,200000.0,2,3,1,36,1,-2,-2,-1,-1,-1,-5.0,-5.0,-5.0,2999.0,4804.0,4402.0,0.0,0.0,3004.0,4804.0,5008.0,169.0,0
8377,100000.0,2,3,1,53,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8408,50000.0,1,3,1,30,0,0,0,0,0,0,50545.0,49502.0,46418.0,19980.0,19751.0,20477.0,2603.0,1621.0,1000.0,1000.0,1204.0,1000.0,1
8418,200000.0,2,3,1,53,0,0,0,0,0,0,126027.0,129008.0,130376.0,133207.0,136159.0,138741.0,6500.0,5000.0,5000.0,5100.0,5000.0,5400.0,0
8429,240000.0,1,3,1,43,0,0,0,0,0,0,191453.0,193548.0,190288.0,186770.0,180458.0,178722.0,8500.0,8300.0,7000.0,7000.0,7000.0,6500.0,0
8433,260000.0,2,3,1,41,-1,-1,-2,-1,-1,-1,1145.0,-4.0,-4.0,2177.0,158.0,0.0,4.0,0.0,2181.0,158.0,0.0,0.0,0
8438,170000.0,2,3,1,46,-1,-1,-1,-1,-1,0,246.0,123.0,5436.0,1229.0,93787.0,95816.0,123.0,5436.0,1229.0,93970.0,4000.0,3348.0,0
8442,100000.0,2,3,1,40,0,0,0,0,0,0,97763.0,93834.0,86360.0,77594.0,78030.0,78506.0,4500.0,3000.0,3000.0,3000.0,3000.0,3000.0,0
8455,150000.0,1,3,1,35,2,2,2,0,0,0,135215.0,137863.0,130622.0,126063.0,118836.0,116865.0,6000.0,30.0,5050.0,5025.0,5000.0,3000.0,1
8460,230000.0,2,3,1,44,-1,-1,-1,-1,-1,-1,54798.0,11632.0,4987.0,6222.0,15121.0,17425.0,11632.0,4987.0,6222.0,15121.0,17425.0,17007.0,0
8484,80000.0,1,3,1,55,0,0,0,0,0,0,79788.0,81571.0,75814.0,49784.0,51408.0,48587.0,25000.0,7704.0,8700.0,3000.0,12900.0,3000.0,0
8487,270000.0,2,3,1,42,2,0,0,0,0,0,106986.0,103249.0,89221.0,86996.0,86384.0,85440.0,3578.0,3207.0,3000.0,3200.0,3241.0,3078.0,0
8490,10000.0,1,3,2,21,0,0,2,0,0,0,4797.0,6457.0,6154.0,6154.0,6280.0,0.0,2400.0,0.0,0.0,126.0,0.0,0.0,0
8494,50000.0,2,3,1,61,2,0,0,0,2,0,5016.0,6065.0,6985.0,6354.0,4908.0,3724.0,1135.0,1055.0,656.0,0.0,133.0,50.0,0
8495,150000.0,1,3,1,58,-2,-2,-2,-2,-1,2,0.0,0.0,0.0,0.0,7043.0,1504.0,0.0,0.0,0.0,7043.0,0.0,3063.0,0
8506,150000.0,2,3,1,52,-1,-1,-1,-1,-1,-1,170.0,905.0,1203.0,2064.0,2847.0,0.0,1125.0,1203.0,2064.0,2847.0,0.0,0.0,0
8512,50000.0,2,3,2,27,1,2,2,2,0,0,18019.0,9946.0,10319.0,8603.0,7298.0,6709.0,5559.0,2446.0,0.0,260.0,1000.0,1214.0,0
8519,140000.0,2,3,2,48,0,0,0,0,0,0,129915.0,132240.0,111948.0,58672.0,59199.0,54286.0,6000.0,3079.0,3000.0,2000.0,2000.0,56793.0,0
8528,100000.0,2,3,1,26,0,0,0,0,0,0,45807.0,47099.0,40027.0,37735.0,35437.0,34155.0,5000.0,2500.0,3000.0,1597.0,2457.0,5660.0,0
8534,40000.0,1,3,2,49,2,0,0,0,0,0,34470.0,31226.0,30321.0,30124.0,33614.0,35665.0,2000.0,3000.0,3000.0,4000.0,3000.0,2000.0,1
8538,80000.0,2,3,2,52,0,0,0,0,0,0,73056.0,74736.0,65581.0,63939.0,65278.0,66578.0,2953.0,2333.0,2288.0,2369.0,2385.0,2458.0,1
8542,30000.0,2,3,2,44,2,0,0,0,0,2,25039.0,25989.0,23078.0,23697.0,25257.0,25595.0,1700.0,1384.0,1003.0,2100.0,900.0,0.0,1
8543,40000.0,1,3,1,49,0,0,0,0,0,0,34203.0,33885.0,34605.0,35970.0,35711.0,39360.0,1880.0,1600.0,22703.0,1280.0,4632.0,0.0,0
8547,260000.0,2,3,1,36,0,0,0,0,0,0,118028.0,113611.0,107853.0,103031.0,98487.0,77783.0,4379.0,3670.0,4000.0,4000.0,3000.0,3000.0,0
8551,100000.0,2,3,1,28,-2,-2,-2,-2,-2,-2,3166.0,6896.0,416.0,416.0,416.0,412.0,6896.0,416.0,416.0,416.0,412.0,1223.0,0
8552,50000.0,2,3,1,30,-2,-2,-2,-2,-2,-2,0.0,614.0,0.0,0.0,0.0,0.0,614.0,0.0,0.0,0.0,0.0,0.0,0
8563,20000.0,1,3,1,52,1,2,2,-2,-2,-2,10474.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8564,200000.0,2,3,2,33,-1,-1,-1,0,-1,-1,834.0,165.0,6682.0,16045.0,4679.0,280.0,165.0,6682.0,10000.0,4679.0,280.0,0.0,0
8566,120000.0,2,3,1,69,0,0,0,0,0,0,106775.0,108715.0,100937.0,102939.0,105307.0,106617.0,3810.0,3700.0,3658.0,4000.0,4515.0,3500.0,0
8588,160000.0,1,3,2,44,-1,-1,-1,0,-1,-1,325.0,325.0,650.0,325.0,475.0,650.0,325.0,650.0,0.0,475.0,650.0,625.0,0
8590,160000.0,2,3,2,24,0,0,0,0,0,0,153470.0,151486.0,153378.0,93971.0,96587.0,96623.0,10000.0,4600.0,4800.0,5000.0,3000.0,1000.0,0
8618,230000.0,2,3,2,39,-2,-2,-2,-2,-2,-2,1876.0,1876.0,1876.0,2848.0,1876.0,4634.0,1876.0,1876.0,2848.0,1876.0,4634.0,1876.0,0
8621,50000.0,2,3,1,42,0,0,0,0,0,0,51123.0,50646.0,41150.0,30405.0,30671.0,30664.0,2089.0,2190.0,1100.0,1271.0,1264.0,2778.0,0
8622,50000.0,1,3,2,32,0,0,0,0,0,0,50114.0,50893.0,49660.0,29742.0,29311.0,29739.0,1991.0,1875.0,1044.0,1060.0,1211.0,1179.0,0
8636,90000.0,2,3,1,55,0,0,0,0,0,0,23379.0,23715.0,24310.0,24561.0,22829.0,22486.0,1402.0,1387.0,1028.0,816.0,804.0,987.0,0
8650,20000.0,1,3,1,44,0,0,0,0,0,0,18467.0,19106.0,19690.0,19684.0,19697.0,19849.0,1328.0,1302.0,686.0,701.0,855.0,988.0,0
8656,30000.0,1,3,2,46,6,5,4,3,2,0,33134.0,32351.0,31397.0,30321.0,30000.0,28961.0,0.0,0.0,0.0,0.0,5000.0,0.0,0
8658,350000.0,2,3,1,31,0,0,0,-1,-1,-1,144718.0,214075.0,102601.0,99735.0,107130.0,0.0,100012.0,62635.0,99735.0,107130.0,0.0,0.0,0
8674,190000.0,1,3,1,54,1,-2,-2,-1,0,-1,-596.0,-1072.0,-1548.0,40733.0,10876.0,2907.0,0.0,0.0,43500.0,2000.0,2907.0,3000.0,0
8679,20000.0,1,3,2,24,0,0,0,0,0,0,9249.0,10439.0,11448.0,11561.0,12221.0,12865.0,1500.0,1487.0,600.0,1000.0,1000.0,1000.0,1
8680,50000.0,1,3,1,52,0,0,0,0,0,0,39429.0,39548.0,39490.0,38801.0,36087.0,25189.0,1781.0,1770.0,1148.0,1174.0,949.0,590.0,0
8684,150000.0,2,3,2,34,-2,-2,-2,-2,-2,-1,1464.0,1576.0,264.0,330.0,1350.0,386.0,1586.0,264.0,330.0,1350.0,386.0,1259.0,0
